DATE,REF,DETAIL,NET,TC,VAT,SUPPLIER,NOMINAL,DEPARTMENT
5/21/2025,793,BEVERAGE,689.79,T1,124.16,SUPPLIER 16,Materials Purchased,BAR
5/21/2025,793,DEPOSIT,165,T9,0,SUPPLIER 16,Deposits,BAR
5/21/2025,793,BCRS,7.2,T9,0,SUPPLIER 16,BCRS,BAR
5/28/2025,794,BEVERAGE,2012.95,T1,362.33,SUPPLIER 16,Materials Purchased,BAR
5/28/2025,794,DEPOSIT,505,T9,0,SUPPLIER 16,Deposits,BAR
5/28/2025,794,BCRS,37.2,T9,0,SUPPLIER 16,BCRS,BAR
5/28/2025,795,BEVERAGE,26.28,T1,4.73,SUPPLIER 16,Materials Purchased,BAR
5/28/2025,795,DEPOSIT,50,T9,0,SUPPLIER 16,Deposits,BAR
6/4/2025,796,BEVERAGE,519.04,T1,93.43,SUPPLIER 16,Materials Purchased,BAR
6/4/2025,796,DEPOSIT,130,T9,0,SUPPLIER 16,Deposits,BAR
6/4/2025,796,BCRS,4.8,T9,0,SUPPLIER 16,BCRS,BAR
5/22/2025,797,ICECREAM,146.32,T1,26.34,SUPPLIER 49,Materials Purchased,BAR
5/15/2025,798,BEVERAGE,272.59,T1,49.07,SUPPLIER 31,Materials Purchased,BAR
5/15/2025,798,BCRS,25.2,T9,0,SUPPLIER 31,BCRS,BAR
5/30/2025,799,BEVERAGE,168.77,T1,30.38,SUPPLIER 31,Materials Purchased,BAR
5/30/2025,799,BCRS,19.2,T9,0,SUPPLIER 31,BCRS,BAR
5/20/2025,800,BEVERAGE,27.12,T1,4.88,SUPPLIER 64,Materials Purchased,BAR
5/26/2025,801,TAXI SERVICE,612.46,T3,110.24,SUPPLIER 89,Goods & Services for Guests,ACCOMMODATION
5/22/2025,802,BEVERAGE,850.15,T1,153.03,SUPPLIER 12,Materials Purchased,BAR
5/22/2025,802,BCRS,16.8,T9,0,SUPPLIER 12,BCRS,BAR
5/23/2025,803,BEVERAGE,55.95,T1,10.07,SUPPLIER 12,Materials Purchased,BAR
5/27/2025,804,BEVERAGE,376.89,T1,67.84,SUPPLIER 12,Materials Purchased,BAR
5/27/2025,804,BCRS,12,T9,0,SUPPLIER 12,BCRS,BAR
5/27/2025,805,BEVERAGE,845.96,T1,152.27,SUPPLIER 12,Materials Purchased,BAR
6/5/2025,806,VIRTUAL TOUR OVERLAY,120,T3,21.6,SUPPLIER 90,Professional Fees,ADMINISTRATION
4/30/2025,807,HEALTH & SAFETY,150,T3,27,SUPPLIER 91,Professional Fees,MAINTENANCE
6/1/2025,808,HEALTH & SAFETY,150,T3,27,SUPPLIER 91,Professional Fees,MAINTENANCE
6/16/2025,809,GAS,238.35,T3,42.9,SUPPLIER 23,Gas,KITCHEN
6/10/2025,810,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
6/12/2025,811,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
6/13/2025,812,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
6/13/2025,813,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
6/14/2025,814,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
6/16/2025,815,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
6/18/2025,816,GYPSUM WORKS,5000,T6,900,SUPPLIER 92,Buildings,CAPITAL
4/4/2025,817,T-PAPER,499.5,T3,89.91,SUPPLIER 75,Miscellaneous Expenses,HOUSEKEEPING
6/13/2025,818,FILES/POST IT NOTES/PENS,47.72,T3,8.59,SUPPLIER 25,Office Stationery,ADMINISTRATION
6/14/2025,819,LPG INSTALLATION SERVICES,1171.75,T3,210.92,SUPPLIER 93,Professional Fees,ADMINISTRATION
5/31/2025,820,PEST CONTROL,205,T3,36.9,SUPPLIER 94,Cleaning,HOUSEKEEPING
6/4/2025,821,31 SKIPS MAY 25,868,T3,156.24,SUPPLIER 19,Cleaning,HOUSEKEEPING
6/6/2025,822,59 BINS ORG MAY 25,354,T3,63.72,SUPPLIER 19,Cleaning,HOUSEKEEPING
5/2/2025,823,DAIRY,160.28,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/3/2025,824,DAIRY,78.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/5/2025,825,DAIRY,36.19,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/6/2025,826,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/7/2025,827,DAIRY,62.36,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/9/2025,828,DAIRY,111.12,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/10/2025,829,DAIRY,111.93,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/10/2025,830,DAIRY,115.52,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/12/2025,831,DAIRY,56.02,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/14/2025,832,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/15/2025,833,DAIRY,35.91,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/16/2025,834,DAIRY,118.87,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/17/2025,835,DAIRY,53.72,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/20/2025,836,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/21/2025,837,DAIRY,83.07,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/23/2025,838,DAIRY,35.52,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/24/2025,839,DAIRY,38.26,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/26/2025,840,DAIRY,40.72,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/28/2025,841,DAIRY,74.18,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/29/2025,842,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/30/2025,843,DAIRY,214.32,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
5/31/2025,844,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/5/2025,845,COMMISSION,875.26,T8,0,SUPPLIER 2,Sales Commissions,ACCOMMODATION
6/23/2025,846,FERRY CAR SCHEME,268.47,T3,48.33,SUPPLIER 95,Travelling,ADMINISTRATION
6/23/2025,846,FERRY DRIVER SCHEME,107.15,T9,0,SUPPLIER 95,Travelling,ADMINISTRATION
6/23/2025,847,FERRY CAR SCHEME,268.47,T3,48.33,SUPPLIER 95,Travelling,ADMINISTRATION
6/23/2025,847,FERRY DRIVER SCHEME,107.15,T9,0,SUPPLIER 95,Travelling,ADMINISTRATION
5/24/2025,848,DIESEL,54.24,T3,9.76,SUPPLIER 96,Vehicle Fuel,ACCOMMODATION
6/18/2025,849,DIESEL,54.24,T3,9.76,SUPPLIER 96,Vehicle Fuel,ACCOMMODATION
6/23/2025,850,SCREED,11610,T6,2089.8,SUPPLIER 97,Buildings,CAPITAL
6/18/2025,851,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
6/19/2025,852,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
6/20/2025,853,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
6/23/2025,854,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
6/23/2025,855,ROLS OF BLACK PLASTIC,169.49,T3,30.51,SUPPLIER 87,Repairs and Renewals,MAINTENANCE
6/18/2025,856,CINTURINI/VIREG,19.34,T6,3.48,SUPPLIER 7,Buildings,CAPITAL
6/18/2025,857,XIBKA/CINTURINI,564.81,T6,101.66,SUPPLIER 7,Buildings,CAPITAL
6/1/2025,858,BUSINESS FLEXI,107.98,T3,19.44,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
6/1/2025,858,DATA,1.69,T3,0.31,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
6/1/2025,858,TELEPHONY,152,T3,27.36,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
6/1/2025,858,USAGE,3.47,T3,0.63,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
6/1/2025,858,MONTHLY PAPER,1.27,T3,0.23,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
6/1/2025,858,EXCISE,0.07,T3,0.01,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
6/1/2025,859,BUSINESS FLEXI,63.82,T3,11.49,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
6/19/2025,860,INFRA RED HEAT LAMP,72.24,T3,13,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
4/23/2025,861,PEST CONTROL APRIL 2025,205,T3,36.9,SUPPLIER 94,Cleaning,HOUSEKEEPING
6/16/2025,862,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
4/3/2025,863,CORD/TIMESHEETS,103.32,T3,18.6,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
4/10/2025,864,CHARCOAL,21.68,T3,3.9,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
4/10/2025,865,CHARCOAL,21.68,T3,3.9,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
4/24/2025,866,PILOT BURNER NOZZLE,48.34,T3,8.7,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
4/25/2025,867,CHARCOAL,43.36,T3,7.8,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
5/25/2025,868,FRYER THERMOCOUPLE,108.04,T3,19.45,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
6/15/2025,869,MAY 2025 SERVICES,868.18,T9,0,SUPPLIER 27,Miscellaneous Expenses,ADMINISTRATION
6/24/2025,870,SAMPLES,10.5,T3,1.89,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
6/24/2025,870,SAMPLES,0,T3,10.62,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
6/27/2025,871,FBU072 INSURANCE,211.74,T9,0,SUPPLIER 99,Vehicle Insurance,MAINTENANCE
6/27/2025,871,FBU072 LICENCE,298,T9,0,SUPPLIER 99,Vehicle Licences,MAINTENANCE
6/27/2025,872,FCZ002 INSURANCE,224.14,T9,0,SUPPLIER 99,Vehicle Insurance,MAINTENANCE
6/11/2025,873,HOSPITALITY SERVICES,484,T3,87.12,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
6/30/2025,874,SHARE TRANSFER AGREEMENT,1121,T9,0,SUPPLIER 26,Professional Fees,ADMINISTRATION
6/7/2025,875,CONCRETE,1211.86,T6,218.14,SUPPLIER 39,Buildings,CAPITAL
6/23/2025,876,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
6/3/2025,877,BEVERAGE,299.31,T1,53.88,SUPPLIER 12,Materials Purchased,BAR
6/3/2025,877,BCRS,9.6,T9,0,SUPPLIER 12,BCRS,BAR
6/7/2025,878,BEVERAGE,331.45,T1,59.66,SUPPLIER 12,Materials Purchased,BAR
6/10/2025,879,BEVERAGE,392.34,T1,70.62,SUPPLIER 12,Materials Purchased,BAR
6/10/2025,879,BCRS,2.4,T9,0,SUPPLIER 12,BCRS,BAR
6/18/2025,880,BEVERAGE,700.06,T1,126.01,SUPPLIER 12,Materials Purchased,BAR
6/18/2025,881,BEVERAGE,428.86,T1,77.19,SUPPLIER 12,Materials Purchased,BAR
6/18/2025,881,BCRS,24,T9,0,SUPPLIER 12,BCRS,BAR
6/26/2025,882,BEVERAGE,1024.09,T1,184.34,SUPPLIER 12,Materials Purchased,BAR
6/26/2025,882,BCRS,4.8,T9,0,SUPPLIER 12,BCRS,BAR
6/11/2025,883,BEVERAGE,1375.43,T1,247.58,SUPPLIER 16,Materials Purchased,BAR
6/11/2025,883,BCRS,23.4,T9,0,SUPPLIER 16,BCRS,BAR
6/11/2025,883,DEPOSIT,340,T9,0,SUPPLIER 16,Deposits,BAR
6/18/2025,884,BEVERAGE,1603.52,T1,288.62,SUPPLIER 16,Materials Purchased,BAR
6/18/2025,884,BCRS,21.6,T9,0,SUPPLIER 16,BCRS,BAR
6/18/2025,884,DEPOSIT,420,T9,0,SUPPLIER 16,Deposits,BAR
6/10/2025,885,BEVERAGE,112.76,T1,20.29,SUPPLIER 30,Materials Purchased,BAR
6/11/2025,886,GOODS,166.82,T1,30.03,SUPPLIER 30,Materials Purchased,BAR
6/16/2025,887,ICECREAM,272.05,T1,48.97,SUPPLIER 49,Materials Purchased,BAR
6/12/2025,888,BEVERAGE,100.56,T1,18.1,SUPPLIER 28,Materials Purchased,BAR
6/13/2025,889,BEVERAGE,318.64,T1,57.36,SUPPLIER 15,Materials Purchased,BAR
6/13/2025,889,BEVERAGE,35.64,T2,1.78,SUPPLIER 15,Materials Purchased,BAR
6/13/2025,889,DEPOSIT,217,T9,0,SUPPLIER 15,Deposits,BAR
6/5/2025,890,BEVERAGE,118.56,T1,21.34,SUPPLIER 31,Materials Purchased,BAR
6/5/2025,890,BCRS,12,T9,0,SUPPLIER 31,BCRS,BAR
6/13/2025,891,BEVERAGE,50.58,T1,9.1,SUPPLIER 31,Materials Purchased,BAR
6/13/2025,891,BCRS,3.6,T9,0,SUPPLIER 31,BCRS,BAR
6/20/2025,892,BEVERAGE,90.58,T1,16.3,SUPPLIER 31,Materials Purchased,BAR
6/20/2025,892,BCRS,12,T9,0,SUPPLIER 31,BCRS,BAR
6/20/2025,893,BCRS,2.41,T9,0,SUPPLIER 31,BCRS,BAR
4/21/2025,894,GYPSUM,648.1,T6,116.66,SUPPLIER 100,Buildings,CAPITAL
5/2/2025,895,GYPSUM,425.96,T6,76.67,SUPPLIER 100,Buildings,CAPITAL
5/20/2025,896,GYPSUM,265.79,T6,47.84,SUPPLIER 100,Buildings,CAPITAL
6/3/2025,897,GYPSUM,260.69,T6,46.92,SUPPLIER 100,Buildings,CAPITAL
6/18/2025,898,GYPSUM,37.87,T6,6.82,SUPPLIER 100,Buildings,CAPITAL
6/18/2025,899,PAINT,122.41,T6,22.03,SUPPLIER 101,Buildings,CAPITAL
7/3/2025,900,COMMISSION,10401.61,T8,0,SUPPLIER 1,Sales Commissions,ACCOMMODATION
4/23/2025,901,MAINTENANCE WORKS,3985,T3,717.3,SUPPLIER 102,Repairs and Renewals,MAINTENANCE
5/9/2025,902,WOODWORKS,5740,T6,1033.2,SUPPLIER 102,Furniture and Fixtures,GENERAL/CAPITAL
6/18/2025,903,WOODWORKS,6375,T6,1147.5,SUPPLIER 102,Furniture and Fixtures,GENERAL/CAPITAL
7/1/2025,904,AD IN MALTA POLICE UNION MAG,190,T3,34.2,SUPPLIER 103,Advertising,ACCOMMODATION
7/5/2025,905,COMMISSION,590.41,T8,0,SUPPLIER 2,Sales Commissions,ACCOMMODATION
7/3/2025,906,30 SKIPS JUNE 2025,840,T3,151.2,SUPPLIER 19,Cleaning,HOUSEKEEPING
7/3/2025,907,64 BINS ORGANIC JUNE 2025,384,T3,69.12,SUPPLIER 19,Cleaning,HOUSEKEEPING
6/3/2025,908,BEAUTY GOODS,648.39,T1,116.71,SUPPLIER 77,Materials Purchased,SPA
7/1/2025,909,GLUE,42.37,T3,7.63,SUPPLIER 87,Repairs and Renewals,MAINTENANCE
6/26/2025,910,BRICKS,29.04,T6,5.23,SUPPLIER 37,Buildings,CAPITAL
6/25/2025,911,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
6/27/2025,912,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
6/30/2025,913,NEWSPAPERS,19.35,T2,0.97,SUPPLIER 11,Materials Purchased,ACCOMMODATION
6/9/2025,914,NEWSPAPERS,21.34,T2,1.07,SUPPLIER 11,Materials Purchased,ACCOMMODATION
7/8/2025,915,RECYCLING,112.97,T3,20.33,SUPPLIER 40,Cleaning,MAINTENANCE
6/26/2025,916,SAMPLES,10.5,T3,1.89,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
6/26/2025,916,SAMPLES,0,T3,18.54,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
7/9/2025,917,HOSPITALITY SERVICES,325.6,T3,58.61,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
6/9/2025,918,GAS,171.61,T3,30.89,SUPPLIER 23,Gas,HOUSEKEEPING
6/23/2025,919,GAS,185.38,T3,33.37,SUPPLIER 23,Gas,KITCHEN
6/30/2025,920,GAS,291.31,T3,52.44,SUPPLIER 23,Gas,HOUSEKEEPING
7/7/2025,921,GAS,76.27,T3,13.73,SUPPLIER 23,Gas,KITCHEN
6/18/2025,922,EGGS,230,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
6/20/2025,923,EGGS,31.25,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
6/26/2025,924,EGGS,230,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
7/5/2025,925,EGGS,230,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
7/5/2025,926,EGGS,18.75,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
7/9/2025,927,EGGS,138,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
6/3/2025,928,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/4/2025,929,DAIRY,103.36,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/5/2025,930,DAIRY,76.79,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/7/2025,931,DAIRY,108.52,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/9/2025,932,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/10/2025,933,DAIRY,103.36,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/11/2025,934,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/12/2025,935,DAIRY,83.93,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/13/2025,936,DAIRY,35.52,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/14/2025,937,DAIRY,53.81,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/17/2025,938,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/18/2025,939,DAIRY,17.76,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/20/2025,940,DAIRY,67.06,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/21/2025,941,DAIRY,139.15,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/24/2025,942,DAIRY,35.52,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/25/2025,943,DAIRY,41,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/26/2025,944,DAIRY,92.03,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/27/2025,945,DAIRY,44.6,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/28/2025,946,DAIRY,53.91,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/30/2025,947,DAIRY,35.52,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
7/2/2025,948,DAIRY,53.86,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
7/4/2025,949,DAIRY,66.36,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
7/5/2025,950,DAIRY,53.4,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
7/9/2025,951,DAIRY,60.56,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
6/6/2025,952,EGGS,92,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
6/13/2025,953,EGGS,138,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
6/20/2025,954,EGGS,92,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
6/29/2025,955,EGGS,184,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
7/7/2025,956,EGGS,138,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
6/5/2025,957,PASTRY,29.75,T0,0,SUPPLIER 22,Materials Purchased,KITCHEN
6/12/2025,958,PASTRY,577.92,T0,0,SUPPLIER 22,Materials Purchased,KITCHEN
6/19/2025,959,PASTRY,217.77,T0,0,SUPPLIER 22,Materials Purchased,KITCHEN
6/26/2025,960,PASTRY,387.47,T0,0,SUPPLIER 22,Materials Purchased,KITCHEN
7/3/2025,961,PASTRY,398.02,T0,0,SUPPLIER 22,Materials Purchased,KITCHEN
7/4/2025,962,CAKE,75,T0,0,SUPPLIER 84,Materials Purchased,KITCHEN
5/5/2025,963,FRIDGE REPAIRS,253,T3,45.54,SUPPLIER 104,Repairs and Renewals,MAINTENANCE
5/5/2025,964,COLD ROOM/VRV,855,T3,153.9,SUPPLIER 104,Repairs and Renewals,MAINTENANCE
6/3/2025,965,COLD ROOM REPAIRS,345,T3,62.1,SUPPLIER 104,Repairs and Renewals,MAINTENANCE
6/4/2025,966,FOOD,65.93,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/4/2025,967,FOOD,174.57,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/4/2025,968,FOOD,224.4,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/4/2025,969,FOOD,327.62,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/11/2025,970,FOOD,299.41,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/11/2025,971,FOOD,160.65,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/11/2025,972,FOOD,223.4,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/11/2025,973,FOOD,202.95,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/11/2025,974,FOOD,66.8,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/25/2025,975,FOOD,112.04,T0,0,SUPPLIER 69,Materials Purchased,KITCHEN
6/11/2025,976,FOOD,105.6,T0,0,SUPPLIER 8,Materials Purchased,KITCHEN
6/12/2025,977,FOOD,163.8,T0,0,SUPPLIER 8,Materials Purchased,KITCHEN
6/3/2025,978,F&V,116.85,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/3/2025,979,F&V,27,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/4/2025,980,F&V,91.15,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/5/2025,981,F&V,215.3,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/6/2025,982,F&V,129.96,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/6/2025,983,F&V,20.85,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/7/2025,984,F&V,186.89,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/8/2025,985,F&V,35.2,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/9/2025,986,F&V,139.52,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/9/2025,987,F&V,21.35,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/10/2025,988,F&V,161.27,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/10/2025,989,F&V,50,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/11/2025,990,F&V,95.03,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/11/2025,991,F&V,26.4,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/12/2025,992,F&V,322.63,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/12/2025,993,F&V,24.5,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/12/2025,994,F&V,11.2,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/13/2025,995,F&V,172.33,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/14/2025,996,F&V,53.85,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/14/2025,997,F&V,99.13,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/14/2025,998,F&V,5.9,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/15/2025,999,F&V,20.8,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/15/2025,1000,F&V,8.59,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/16/2025,1001,F&V,64.75,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/17/2025,1002,F&V,76.36,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/17/2025,1003,F&V,3.8,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/18/2025,1004,F&V,134.23,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/19/2025,1005,F&V,330.7,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/20/2025,1006,F&V,55.55,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/21/2025,1007,F&V,124.82,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/21/2025,1008,F&V,47.78,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/21/2025,1009,F&V,18.25,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/22/2025,1010,F&V,12.6,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/22/2025,1011,F&V,21,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/24/2025,1012,F&V,70.05,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/24/2025,1013,F&V,31.02,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/25/2025,1014,F&V,287.65,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/25/2025,1015,F&V,27.55,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/26/2025,1016,F&V,109.21,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/26/2025,1017,F&V,42.89,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/27/2025,1018,F&V,69.18,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/27/2025,1019,F&V,22.1,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/28/2025,1020,F&V,119.96,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/28/2025,1021,F&V,16.95,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/28/2025,1022,F&V,18.5,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/29/2025,1023,F&V,92.7,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
6/30/2025,1024,F&V,98.76,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/1/2025,1025,F&V,37.83,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/2/2025,1026,F&V,107.03,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/3/2025,1027,F&V,254.61,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/3/2025,1028,F&V,32,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/4/2025,1029,F&V,210.65,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/4/2025,1030,F&V,17,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/4/2025,1031,F&V,37.25,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/5/2025,1032,F&V,182.92,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/5/2025,1033,F&V,31,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/6/2025,1034,F&V,44,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/7/2025,1035,F&V,48.92,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/9/2025,1036,F&V,233.52,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
